-8.894444444444444819e-01,6.670000000000000373e-01,8.175113052129745483e-02,-3.131926357746124268e-01
-1.111555555555555408e+00,6.670000000000000373e-01,1.055715307593345642e-01,-2.507335543632507324e-01
-1.333666666666666556e+00,6.670000000000000373e-01,1.273546218872070312e-01,-1.905201077461242676e-01
-1.000000000000000021e-03,7.780000000000000249e-01,3.217995911836624146e-02,-8.817923069000244141e-01
-2.231111111111111212e-01,7.780000000000000249e-01,4.707026854157447815e-02,-8.666568398475646973e-01
-4.452222222222222414e-01,7.780000000000000249e-01,6.765613704919815063e-02,-8.417173624038696289e-01
-6.673333333333333339e-01,7.780000000000000249e-01,9.309577196836471558e-02,-8.005511164665222168e-01
-8.894444444444444819e-01,7.780000000000000249e-01,1.209653615951538086e-01,-7.323651313781738281e-01
-1.111555555555555408e+00,7.780000000000000249e-01,1.496839225292205811e-01,-6.251781582832336426e-01
-1.333666666666666556e+00,7.780000000000000249e-01,1.737005859613418579e-01,-4.820477068424224854e-01
-1.555777777777777704e+00,7.780000000000000249e-01,1.826113760471343994e-01,-3.386150002479553223e-01
-1.000000000000000021e-03,8.890000000000000124e-01,4.958824440836906433e-02,-1.236149430274963379e+00
-2.231111111111111212e-01,8.890000000000000124e-01,6.828012317419052124e-02,-1.234721183776855469e+00
-4.452222222222222414e-01,8.890000000000000124e-01,9.531668573617935181e-02,-1.227588415145874023e+00
-6.673333333333333339e-01,8.890000000000000124e-01,1.286068707704544067e-01,-1.207115173339843750e+00
-8.894444444444444819e-01,8.890000000000000124e-01,1.628687232732772827e-01,-1.159461021423339844e+00
-1.111555555555555408e+00,8.890000000000000124e-01,1.935126781463623047e-01,-1.064455866813659668e+00
-1.333666666666666556e+00,8.890000000000000124e-01,2.158501446247100830e-01,-9.010365605354309082e-01
-1.555777777777777704e+00,8.890000000000000124e-01,2.212089598178863525e-01,-6.735097169876098633e-01
-1.777888888888888852e+00,8.890000000000000124e-01,2.654573321342468262e-01,-4.482583701610565186e-01
-1.000000000000000021e-03,1.000000000000000000e+00,6.233814731240272522e-02,-1.411134600639343262e+00
-2.231111111111111212e-01,1.000000000000000000e+00,8.757609128952026367e-02,-1.425782799720764160e+00
-4.452222222222222414e-01,1.000000000000000000e+00,1.218147203326225281e-01,-1.441174030303955078e+00
-6.673333333333333339e-01,1.000000000000000000e+00,1.607306301593780518e-01,-1.449535012245178223e+00
-8.894444444444444819e-01,1.000000000000000000e+00,1.976932436227798462e-01,-1.438693523406982422e+00
-1.111555555555555408e+00,1.000000000000000000e+00,2.278085201978683472e-01,-1.392448186874389648e+00
-1.333666666666666556e+00,1.000000000000000000e+00,2.479238957166671753e-01,-1.286356925964355469e+00
-1.555777777777777704e+00,1.000000000000000000e+00,2.524083852767944336e-01,-1.089158654212951660e+00
-1.777888888888888852e+00,1.000000000000000000e+00,2.722393870353698730e-01,-8.063569664955139160e-01
-2.000000000000000000e+00,1.000000000000000000e+00,4.609318971633911133e-01,-5.354100465774536133e-01
-2.231111111111111212e-01,9.999999999999995871e-04,-1.495435647666454315e-02,2.381099760532378110e-02
-4.452222222222222414e-01,9.999999999999995871e-04,-3.735397383570671082e-02,1.936517842113971016e-02
-6.673333333333333339e-01,9.999999999999995871e-04,-5.552583932876586914e-02,1.039424818009137587e-02
-8.894444444444444819e-01,9.999999999999995871e-04,-7.064809650182723999e-02,1.378487446345388239e-03
-1.111555555555555408e+00,9.999999999999995871e-04,-7.821955531835556030e-02,-1.292636297876014763e-04
-1.333666666666666556e+00,9.999999999999995871e-04,-6.449265033006668091e-02,3.681678324937818700e-03
-1.555777777777777704e+00,9.999999999999995871e-04,3.786483034491539001e-02,6.140576209872958442e-03
-1.777888888888888852e+00,9.999999999999995871e-04,4.860220253467559814e-01,-1.221266947686671690e-02
-2.000000000000000000e+00,9.999999999999995871e-04,1.011651039123535156e+00,-6.874042004346844759e-02
-4.452222222222222414e-01,1.119999999999999885e-01,-2.800011448562145233e-02,9.273578971624370226e-02
-6.673333333333333339e-01,1.119999999999999885e-01,-4.064857214689254761e-02,8.480416983366008410e-02
-8.894444444444444819e-01,1.119999999999999885e-01,-5.360718816518783569e-02,7.154911756515500154e-02
-1.111555555555555408e+00,1.119999999999999885e-01,-6.502132117748260498e-02,5.370698869228360955e-02
-1.333666666666666556e+00,1.119999999999999885e-01,-5.495808646082878113e-02,3.039465099573133988e-02
-1.555777777777777704e+00,1.119999999999999885e-01,4.464464634656906128e-02,1.483910717070102041e-03
-1.777888888888888852e+00,1.119999999999999885e-01,4.964985549449920654e-01,-4.516395553946492974e-02
-2.000000000000000000e+00,1.119999999999999885e-01,1.048534870147705078e+00,-1.150585338473319452e-01
-6.673333333333333339e-01,2.229999999999999760e-01,-2.256127633154392242e-02,1.358045935630797785e-01
-8.894444444444444819e-01,2.229999999999999760e-01,-3.239388018846511841e-02,1.158358454704284113e-01
-1.111555555555555408e+00,2.229999999999999760e-01,-4.503779113292694092e-02,8.406291157007213244e-02
-1.333666666666666556e+00,2.229999999999999760e-01,-3.639385476708412170e-02,3.772417828440664811e-02
-1.555777777777777704e+00,2.229999999999999760e-01,5.719472467899322510e-02,-1.685447059571742318e-02
-1.777888888888888852e+00,2.229999999999999760e-01,4.881642460823059082e-01,-7.858314365148540148e-02
-2.000000000000000000e+00,2.229999999999999760e-01,1.052870750427246094e+00,-1.466336250305175226e-01
-8.894444444444444819e-01,3.339999999999999636e-01,-4.772847518324851990e-03,1.222884804010390680e-01
-1.111555555555555408e+00,3.339999999999999636e-01,-1.408033911138772964e-02,8.970614522695537218e-02
-1.333666666666666556e+00,3.339999999999999636e-01,-7.101460359990596771e-03,3.293176367878912492e-02
-1.555777777777777704e+00,3.339999999999999636e-01,7.082281261682510376e-02,-3.557696565985678239e-02
-1.777888888888888852e+00,3.339999999999999636e-01,4.554233253002166748e-01,-1.008530557155608715e-01
-2.000000000000000000e+00,3.339999999999999636e-01,1.023516774177551270e+00,-1.626197844743727805e-01
-1.111555555555555408e+00,4.449999999999999512e-01,2.414367720484733582e-02,6.128236278891560640e-02
-1.333666666666666556e+00,4.449999999999999512e-01,3.221986070275306702e-02,1.319255121052264647e-02
-1.555777777777777704e+00,4.449999999999999512e-01,8.714190125465393066e-02,-5.389551073312757318e-02
-1.777888888888888852e+00,4.449999999999999512e-01,4.055707156658172607e-01,-1.150330007076262873e-01
-2.000000000000000000e+00,4.449999999999999512e-01,9.644650220870971680e-01,-1.696890890598296286e-01
-1.333666666666666556e+00,5.559999999999999387e-01,7.887849956750869751e-02,-4.504816234111783807e-02
-1.555777777777777704e+00,5.559999999999999387e-01,1.108015999197959900e-01,-8.430375158786769518e-02
-1.777888888888888852e+00,5.559999999999999387e-01,3.500069677829742432e-01,-1.290981173515319269e-01
-2.000000000000000000e+00,5.559999999999999387e-01,8.782991766929626465e-01,-1.734631061553954245e-01
-1.555777777777777704e+00,6.669999999999999263e-01,1.437441408634185791e-01,-1.591477096080779197e-01
-1.777888888888888852e+00,6.669999999999999263e-01,3.018669486045837402e-01,-1.595153510570525290e-01
-2.000000000000000000e+00,6.669999999999999263e-01,7.702661156654357910e-01,-1.819454580545424582e-01
-1.777888888888888852e+00,7.780000000000000249e-01,2.725946009159088135e-01,-2.439976036548613392e-01
-2.000000000000000000e+00,7.780000000000000249e-01,6.525437831878662109e-01,-2.132423371076583030e-01
-2.000000000000000000e+00,8.889999999999999014e-01,5.440550446510314941e-01,-3.088279664516447864e-01
-2.231111111111111212e-01,-9.999999999999995871e-04,-1.495435647666454315e-02,-2.381099760532378110e-02
-4.452222222222222414e-01,-9.999999999999995871e-04,-3.735397383570671082e-02,-1.936517842113971016e-02
-6.673333333333333339e-01,-9.999999999999995871e-04,-5.552583932876586914e-02,-1.039424818009137587e-02
-8.894444444444444819e-01,-9.999999999999995871e-04,-7.064809650182723999e-02,-1.378487446345388239e-03
-1.111555555555555408e+00,-9.999999999999995871e-04,-7.821955531835556030e-02,1.292636297876014763e-04
-1.333666666666666556e+00,-9.999999999999995871e-04,-6.449265033006668091e-02,-3.681678324937818700e-03
-1.555777777777777704e+00,-9.999999999999995871e-04,3.786483034491539001e-02,-6.140576209872958442e-03
-1.777888888888888852e+00,-9.999999999999995871e-04,4.860220253467559814e-01,1.221266947686671690e-02
-2.000000000000000000e+00,-9.999999999999995871e-04,1.011651039123535156e+00,6.874042004346844759e-02
-4.452222222222222414e-01,-1.119999999999999885e-01,-2.800011448562145233e-02,-9.273578971624370226e-02
-6.673333333333333339e-01,-1.119999999999999885e-01,-4.064857214689254761e-02,-8.480416983366008410e-02
-8.894444444444444819e-01,-1.119999999999999885e-01,-5.360718816518783569e-02,-7.154911756515500154e-02
-1.111555555555555408e+00,-1.119999999999999885e-01,-6.502132117748260498e-02,-5.370698869228360955e-02
-1.333666666666666556e+00,-1.119999999999999885e-01,-5.495808646082878113e-02,-3.039465099573133988e-02
-1.555777777777777704e+00,-1.119999999999999885e-01,4.464464634656906128e-02,-1.483910717070102041e-03
-1.777888888888888852e+00,-1.119999999999999885e-01,4.964985549449920654e-01,4.516395553946492974e-02
-2.000000000000000000e+00,-1.119999999999999885e-01,1.048534870147705078e+00,1.150585338473319452e-01
-6.673333333333333339e-01,-2.229999999999999760e-01,-2.256127633154392242e-02,-1.358045935630797785e-01
-8.894444444444444819e-01,-2.229999999999999760e-01,-3.239388018846511841e-02,-1.158358454704284113e-01
-1.111555555555555408e+00,-2.229999999999999760e-01,-4.503779113292694092e-02,-8.406291157007213244e-02
-1.333666666666666556e+00,-2.229999999999999760e-01,-3.639385476708412170e-02,-3.772417828440664811e-02
-1.555777777777777704e+00,-2.229999999999999760e-01,5.719472467899322510e-02,1.685447059571742318e-02
-1.777888888888888852e+00,-2.229999999999999760e-01,4.881642460823059082e-01,7.858314365148540148e-02
-2.000000000000000000e+00,-2.229999999999999760e-01,1.052870750427246094e+00,1.466336250305175226e-01
-8.894444444444444819e-01,-3.339999999999999636e-01,-4.772847518324851990e-03,-1.222884804010390680e-01
-1.111555555555555408e+00,-3.339999999999999636e-01,-1.408033911138772964e-02,-8.970614522695537218e-02
-1.333666666666666556e+00,-3.339999999999999636e-01,-7.101460359990596771e-03,-3.293176367878912492e-02
-1.555777777777777704e+00,-3.339999999999999636e-01,7.082281261682510376e-02,3.557696565985678239e-02
-1.777888888888888852e+00,-3.339999999999999636e-01,4.554233253002166748e-01,1.008530557155608715e-01
-2.000000000000000000e+00,-3.339999999999999636e-01,1.023516774177551270e+00,1.626197844743727805e-01
-1.111555555555555408e+00,-4.449999999999999512e-01,2.414367720484733582e-02,-6.128236278891560640e-02
-1.333666666666666556e+00,-4.449999999999999512e-01,3.221986070275306702e-02,-1.319255121052264647e-02
-1.555777777777777704e+00,-4.449999999999999512e-01,8.714190125465393066e-02,5.389551073312757318e-02
-1.777888888888888852e+00,-4.449999999999999512e-01,4.055707156658172607e-01,1.150330007076262873e-01
-2.000000000000000000e+00,-4.449999999999999512e-01,9.644650220870971680e-01,1.696890890598296286e-01
-1.333666666666666556e+00,-5.559999999999999387e-01,7.887849956750869751e-02,4.504816234111783807e-02
-1.555777777777777704e+00,-5.559999999999999387e-01,1.108015999197959900e-01,8.430375158786769518e-02
-1.777888888888888852e+00,-5.559999999999999387e-01,3.500069677829742432e-01,1.290981173515319269e-01
-2.000000000000000000e+00,-5.559999999999999387e-01,8.782991766929626465e-01,1.734631061553954245e-01
-1.555777777777777704e+00,-6.669999999999999263e-01,1.437441408634185791e-01,1.591477096080779197e-01
-1.777888888888888852e+00,-6.669999999999999263e-01,3.018669486045837402e-01,1.595153510570525290e-01
-2.000000000000000000e+00,-6.669999999999999263e-01,7.702661156654357910e-01,1.819454580545424582e-01
-1.777888888888888852e+00,-7.780000000000000249e-01,2.725946009159088135e-01,2.439976036548613392e-01
-2.000000000000000000e+00,-7.780000000000000249e-01,6.525437831878662109e-01,2.132423371076583030e-01
-2.000000000000000000e+00,-8.889999999999999014e-01,5.440550446510314941e-01,3.088279664516447864e-01
